# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Tue Oct 15 06:53:30 2024
#
# User preference: *
#
# COLUMN pl_name:        Planet Name
# COLUMN hostname:       Host Name
# COLUMN sy_snum:        Number of Stars
# COLUMN sy_pnum:        Number of Planets
# COLUMN discoverymethod: Discovery Method
# COLUMN disc_year:      Discovery Year
# COLUMN pl_controv_flag: Controversial Flag
# COLUMN pl_orbper:      Orbital Period [days]
# COLUMN pl_orbpererr1:  Orbital Period Upper Unc. [days]
# COLUMN pl_orbpererr2:  Orbital Period Lower Unc. [days]
# COLUMN pl_orbperlim:   Orbital Period Limit Flag
# COLUMN pl_orbsmax:     Orbit Semi-Major Axis [au]
# COLUMN pl_orbsmaxerr1: Orbit Semi-Major Axis Upper Unc. [au]
# COLUMN pl_orbsmaxerr2: Orbit Semi-Major Axis Lower Unc. [au]
# COLUMN pl_orbsmaxlim:  Orbit Semi-Major Axis Limit Flag
# COLUMN pl_bmasse:      Planet Mass or Mass*sin(i) [Earth Mass]
# COLUMN pl_bmasseerr1:  Planet Mass or Mass*sin(i) [Earth Mass] Upper Unc.
# COLUMN pl_bmasseerr2:  Planet Mass or Mass*sin(i) [Earth Mass] Lower Unc.
# COLUMN pl_bmasselim:   Planet Mass or Mass*sin(i) [Earth Mass] Limit Flag
# COLUMN pl_bmassj:      Planet Mass or Mass*sin(i) [Jupiter Mass]
# COLUMN pl_bmassjerr1:  Planet Mass or Mass*sin(i) [Jupiter Mass] Upper Unc.
# COLUMN pl_bmassjerr2:  Planet Mass or Mass*sin(i) [Jupiter Mass] Lower Unc.
# COLUMN pl_bmassjlim:   Planet Mass or Mass*sin(i) [Jupiter Mass] Limit Flag
# COLUMN st_mass:        Stellar Mass [Solar mass]
# COLUMN st_masserr1:    Stellar Mass Upper Unc. [Solar mass]
# COLUMN st_masserr2:    Stellar Mass Lower Unc. [Solar mass]
# COLUMN st_masslim:     Stellar Mass Limit Flag
# COLUMN sy_dist:        Distance [pc]
# COLUMN sy_disterr1:    Distance [pc] Upper Unc
# COLUMN sy_disterr2:    Distance [pc] Lower Unc
# COLUMN sy_vmag:        V (Johnson) Magnitude
# COLUMN sy_vmagerr1:    V (Johnson) Magnitude Upper Unc
# COLUMN sy_vmagerr2:    V (Johnson) Magnitude Lower Unc
# COLUMN sy_gaiamag:     Gaia Magnitude
# COLUMN sy_gaiamagerr1: Gaia Magnitude Upper Unc
# COLUMN sy_gaiamagerr2: Gaia Magnitude Lower Unc
#
pl_name,hostname,sy_snum,sy_pnum,discoverymethod,disc_year,pl_controv_flag,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_orbsmax,pl_orbsmaxerr1,pl_orbsmaxerr2,pl_orbsmaxlim,pl_bmasse,pl_bmasseerr1,pl_bmasseerr2,pl_bmasselim,pl_bmassj,pl_bmassjerr1,pl_bmassjerr2,pl_bmassjlim,st_mass,st_masserr1,st_masserr2,st_masslim,sy_dist,sy_disterr1,sy_disterr2,sy_vmag,sy_vmagerr1,sy_vmagerr2,sy_gaiamag,sy_gaiamagerr1,sy_gaiamagerr2
Kepler-487 c,Kepler-487,1,3,Transit,2016,0,38.65199760,0.00025170,-0.00025170,0,0.214100,,,0,7.65000,,,0,0.02410,,,0,0.91,0.04,-0.04,0,872.3430000,21.3350000,-20.3560000,14.8820000,0.1830000,-0.1830000,15.0647000,0.0004000,-0.0004000
Kepler-487 d,Kepler-487,1,3,Transit,2021,0,2.41839004,,,0,0.033700,,,0,8.12000,,,0,0.02560,,,0,0.87,0.06,-0.05,0,872.3430000,21.3350000,-20.3560000,14.8820000,0.1830000,-0.1830000,15.0647000,0.0004000,-0.0004000
Kepler-489 b,Kepler-489,1,1,Transit,2016,0,17.27629612,0.00000245,-0.00000245,0,0.120900,,,0,46.10000,,,0,0.14500,,,0,0.82,0.03,-0.03,0,369.6450000,2.2970000,-2.2970000,14.2210000,0.1030000,-0.1030000,14.0178000,0.0002890,-0.0002890
Kepler-49 b,Kepler-49,1,4,Transit,2012,0,7.20000000,,,0,0.059290,0.002270,-0.002270,0,9.77000,0.94000,-0.95000,0,0.03074,0.00296,-0.00299,0,0.61,0.01,-0.01,0,311.2220000,2.5300000,-2.4900000,15.6550000,0.0460000,-0.0460000,15.2293000,0.0005370,-0.0005370
Kepler-49 c,Kepler-49,1,4,Transit,2012,0,10.91000000,,,0,0.078210,0.003000,-0.003000,0,8.38000,0.92000,-0.89000,0,0.02637,0.00289,-0.00280,0,0.61,0.01,-0.01,0,311.2220000,2.5300000,-2.4900000,15.6550000,0.0460000,-0.0460000,15.2293000,0.0005370,-0.0005370
Kepler-49 d,Kepler-49,1,4,Transit,2014,0,2.57654900,0.00000300,-0.00000300,0,0.031000,,,0,3.19000,,,0,0.01000,,,0,0.55,0.01,-0.01,0,311.2220000,2.5300000,-2.4900000,15.6550000,0.0460000,-0.0460000,15.2293000,0.0005370,-0.0005370
Kepler-49 e,Kepler-49,1,4,Transit,2014,0,18.59610800,0.00007900,-0.00007900,0,0.116000,,,0,3.05000,,,0,0.00961,,,0,0.55,0.01,-0.01,0,311.2220000,2.5300000,-2.4900000,15.6550000,0.0460000,-0.0460000,15.2293000,0.0005370,-0.0005370
Kepler-490 b,Kepler-490,1,1,Transit,2016,0,3.26869515,0.00000023,-0.00000023,0,0.045300,,,0,,,,,,,,,1.08,0.11,-0.07,0,1523.0000000,64.6250000,-64.6250000,14.8430000,0.0920000,-0.0920000,14.8173000,0.0004770,-0.0004770
Kepler-491 b,Kepler-491,1,1,Transit,2016,0,4.22538451,0.00000027,-0.00000027,0,0.051600,,,0,59.00000,,,0,0.18600,,,0,1.04,0.03,-0.03,0,630.7850000,6.4310000,-6.3050000,14.1780000,0.1940000,-0.1940000,13.9616000,0.0002250,-0.0002250
Kepler-493 b,Kepler-493,1,1,Transit,2016,0,3.00387658,0.00000099,-0.00000099,0,0.043900,,,0,37500.00000,,,0,118.00000,,,0,1.36,0.16,-0.14,0,1745.7700000,77.5600000,-71.3300000,15.2680000,0.1370000,-0.1370000,15.0352000,0.0005740,-0.0005740
Kepler-495 b,Kepler-495,1,2,Transit,2016,0,3.41303622,0.00000060,-0.00000060,0,0.042700,,,0,23.80000,,,0,0.07490,,,0,0.86,0.04,-0.05,0,658.9240000,8.8990000,-8.6700000,14.9420000,0.0920000,-0.0920000,14.6074000,0.0002920,-0.0002920
Kepler-495 c,Kepler-495,1,2,Transit,2021,0,5.89660978,,,0,0.061400,,,0,1.98000,,,0,0.00622,,,0,0.89,0.06,-0.04,0,658.9240000,8.8990000,-8.6700000,14.9420000,0.0920000,-0.0920000,14.6074000,0.0002920,-0.0002920
Kepler-496 b,Kepler-496,1,1,Transit,2016,0,8.30864937,0.00001090,-0.00001090,0,0.074700,,,0,5.99000,,,0,0.01890,,,0,0.86,0.04,-0.05,0,605.2740000,8.8210000,-8.8210000,15.1060000,0.2630000,-0.2630000,14.7960000,0.0003400,-0.0003400
Kepler-497 b,Kepler-497,1,1,Transit,2016,0,3.57320367,0.00000091,-0.00000091,0,0.045700,,,0,30.40000,,,0,0.09570,,,0,1.09,0.10,-0.06,0,1291.9800000,,,14.9500000,0.0800000,-0.0800000,15.0987000,0.0004650,-0.0004650
Kepler-498 b,Kepler-498,1,1,Transit,2016,0,9.61375356,0.00001173,-0.00001173,0,0.089700,,,0,9.43000,,,0,0.02970,,,0,0.98,0.06,-0.06,0,938.8440000,15.9930000,-15.9930000,14.3490000,0.1830000,-0.1830000,14.2463000,0.0002650,-0.0002650
Kepler-499 b,Kepler-499,1,1,Transit,2016,0,5.63252845,0.00000575,-0.00000575,0,0.059800,,,0,5.35000,,,0,0.01680,,,0,0.87,0.05,-0.05,0,556.7260000,6.9140000,-6.7490000,14.6300000,0.1140000,-0.1140000,14.3490000,0.0002470,-0.0002470
Kepler-5 b,Kepler-5,1,1,Transit,2009,0,3.54846570,0.00000070,-0.00000070,0,0.053800,0.001500,-0.002100,0,670.93913,21.29461,-27.33338,0,2.11100,0.06700,-0.08600,0,1.37,0.04,-0.06,0,899.7770000,16.7740000,-16.1810000,13.3250000,0.0920000,-0.0920000,13.2263000,0.0002860,-0.0002860
Kepler-50 b,Kepler-50,1,2,Transit,2012,0,7.81254000,0.00010000,-0.00010000,0,0.077000,0.012000,-0.020000,0,8.90000,,,1,0.02800,,,1,1.24,0.05,-0.05,0,250.1100000,1.8760000,-1.8480000,10.5440000,0.0070000,-0.0070000,10.3621000,0.0004500,-0.0004500
Kepler-50 c,Kepler-50,1,2,Transit,2012,0,9.37647000,0.00004000,-0.00004000,0,0.087000,0.014000,-0.023000,0,8.20000,,,1,0.02580,,,1,1.24,0.05,-0.05,0,250.1100000,1.8760000,-1.8480000,10.5440000,0.0070000,-0.0070000,10.3621000,0.0004500,-0.0004500
Kepler-500 b,Kepler-500,1,1,Transit,2016,0,8.50832440,0.00000911,-0.00000911,0,0.080600,,,0,7.18000,,,0,0.02260,,,0,1.02,0.04,-0.04,0,807.4800000,12.1230000,-12.1230000,14.3240000,0.0800000,-0.0800000,14.1736000,0.0002660,-0.0002660
Kepler-501 b,Kepler-501,1,2,Transit,2016,0,5.64067757,0.00000378,-0.00000378,0,0.062700,,,0,17.10000,,,0,0.05370,,,0,1.03,0.08,-0.06,0,1125.2400000,27.0600000,-25.8500000,14.8860000,0.1600000,-0.1600000,14.7303000,0.0003190,-0.0003190
Kepler-501 c,Kepler-501,1,2,Transit,2021,0,3.62276006,,,0,0.046700,,,0,3.47000,,,0,0.01090,,,0,1.03,0.08,-0.06,0,1125.2400000,27.0600000,-25.8500000,14.8860000,0.1600000,-0.1600000,14.7303000,0.0003190,-0.0003190
Kepler-502 b,Kepler-502,1,1,Transit,2016,0,4.28686431,0.00000322,-0.00000322,0,0.053500,,,0,20.40000,,,0,0.06410,,,0,1.15,0.13,-0.09,0,1591.0400000,55.1700000,-51.6500000,15.1360000,0.0350000,-0.0350000,14.9719000,0.0003590,-0.0003590
Kepler-504 b,Kepler-504,2,1,Transit,2016,0,9.54927542,0.00000499,-0.00000499,0,0.064600,,,0,3.15000,,,0,0.00993,,,0,0.33,0.02,-0.02,0,99.0688000,0.3039000,-0.3020000,15.1430000,0.1140000,-0.1140000,14.4582000,0.0003890,-0.0003890
Kepler-505 b,Kepler-505,1,1,Transit,2016,0,27.52197994,0.00003295,-0.00003295,0,0.144500,,,0,7.27000,,,0,0.02290,,,0,0.55,0.02,-0.02,0,283.4100000,1.7920000,-1.7920000,15.6070000,0.0230000,-0.0230000,15.1150000,0.0003640,-0.0003640
Kepler-506 b,Kepler-506,1,1,Transit,2016,0,6.88340550,0.00000315,-0.00000315,0,0.075000,,,0,7.90000,,,0,0.02490,,,0,1.19,0.03,-0.03,0,228.4390000,1.3530000,-1.3380000,11.0940000,0.0100000,-0.0100000,10.7836000,0.0002710,-0.0002710
Kepler-507 b,Kepler-507,1,1,Transit,2016,0,3.56809693,0.00000707,-0.00000707,0,0.047794,,,0,5.69692,1.46658,-1.46658,0,0.01792,0.00461,-0.00461,0,1.16,0.07,-0.05,0,391.6440000,3.2460000,-3.1950000,12.1970000,0.0300000,-0.0300000,11.9224000,0.0001640,-0.0001640
Kepler-508 b,Kepler-508,1,1,Transit,2016,0,25.30889748,0.00005747,-0.00005747,0,0.176300,,,0,3.33000,,,0,0.01050,,,0,1.16,0.06,-0.05,0,324.6180000,2.5480000,-2.5090000,11.5920000,0.0210000,-0.0210000,11.6039000,0.0002930,-0.0002930
Kepler-509 b,Kepler-509,1,1,Transit,2016,0,41.74600392,0.00004444,-0.00004444,0,0.238400,,,0,6.76000,,,0,0.02130,,,0,1.10,0.04,-0.04,0,332.4430000,3.7810000,-3.6980000,11.8480000,0.0460000,-0.0460000,11.7836000,0.0002330,-0.0002330
Kepler-51 b,Kepler-51,1,3,Transit,2012,0,45.15400000,0.00020000,-0.00020000,0,0.251400,0.009700,-0.009700,0,2.10000,1.50000,-0.80000,0,0.00700,0.00500,-0.00300,0,1.04,0.12,-0.12,0,783.8310000,13.6690000,-13.2180000,14.8850000,0.1260000,-0.1260000,14.6777000,0.0004490,-0.0004490
Kepler-51 c,Kepler-51,1,3,Transit,2012,0,85.31200000,0.00300000,-0.00200000,0,0.384000,0.015000,-0.015000,0,4.00000,0.40000,-0.40000,0,0.01300,0.00100,-0.00100,0,1.04,0.12,-0.12,0,783.8310000,13.6690000,-13.2180000,14.8850000,0.1260000,-0.1260000,14.6777000,0.0004490,-0.0004490
Kepler-51 d,Kepler-51,1,3,Transit,2014,0,130.19400000,0.00500000,-0.00200000,0,0.509000,0.020000,-0.020000,0,7.60000,1.10000,-1.10000,0,0.02400,0.00300,-0.00300,0,1.04,0.12,-0.12,0,783.8310000,13.6690000,-13.2180000,14.8850000,0.1260000,-0.1260000,14.6777000,0.0004490,-0.0004490
Kepler-510 b,Kepler-510,1,1,Transit,2016,0,19.55659418,0.00003606,-0.00003606,0,0.135146,,,0,6.66000,,,0,0.02100,,,0,0.91,0.06,-0.05,0,386.1770000,3.7780000,-3.7070000,12.0670000,0.0260000,-0.0260000,11.9222000,0.0001720,-0.0001720
Kepler-511 b,Kepler-511,1,2,Transit,2016,0,296.63786500,0.00044720,-0.00044720,0,0.858900,,,0,33.10000,,,0,0.10400,,,0,1.00,0.06,-0.06,0,651.9990000,10.4620000,-10.1430000,12.7110000,0.0800000,-0.0800000,12.5832000,0.0001860,-0.0001860
Kepler-511 c,Kepler-511,1,2,Transit,2021,0,26.62949944,,,0,0.172200,,,0,16.50000,,,0,0.05180,,,0,0.96,0.08,-0.07,0,651.9990000,10.4620000,-10.1430000,12.7110000,0.0800000,-0.0800000,12.5832000,0.0001860,-0.0001860
Kepler-512 b,Kepler-512,1,1,Transit,2016,0,34.43587975,0.00008258,-0.00008258,0,0.219400,,,0,7.70000,,,0,0.02420,,,0,1.17,0.07,-0.05,0,467.3750000,4.8880000,-4.7890000,12.7280000,0.0690000,-0.0690000,12.6135000,0.0002110,-0.0002110
Kepler-513 b,Kepler-513,1,1,Transit,2016,0,28.86235584,0.00006735,-0.00006735,0,0.178900,,,0,5.48000,,,0,0.01720,,,0,1.02,0.04,-0.04,0,468.2580000,4.5290000,-4.4430000,13.0190000,0.0800000,-0.0800000,12.8822000,0.0002570,-0.0002570
Kepler-514 b,Kepler-514,2,1,Transit,2016,0,5.65179605,0.00001087,-0.00001087,0,0.067600,,,0,3.61000,,,0,0.01130,,,0,1.28,0.07,-0.05,0,455.3360000,4.9840000,-4.8790000,12.2730000,0.0320000,-0.0320000,12.1325000,0.0001600,-0.0001600
Kepler-515 b,Kepler-515,2,1,Transit,2016,0,19.96371318,0.00005659,-0.00005659,0,0.133300,,,0,2.73000,,,0,0.00859,,,0,0.90,0.03,-0.03,0,255.0000000,10.4670000,-9.1700000,12.9130000,0.1720000,-0.1720000,,,
Kepler-516 b,Kepler-516,1,1,Transit,2016,0,24.85462415,0.00002819,-0.00002819,0,0.199200,,,0,27.90000,,,0,0.08780,,,0,1.62,0.18,-0.17,0,687.0940000,14.1150000,-13.5670000,12.1210000,0.0290000,-0.0290000,11.9642000,0.0001750,-0.0001750
Kepler-517 b,Kepler-517,2,1,Transit,2016,0,60.92832271,0.00007053,-0.00007053,0,0.289700,,,0,7.61000,,,0,0.02390,,,0,0.95,0.04,-0.04,0,289.9070000,2.0700000,-2.0410000,12.3720000,0.0340000,-0.0340000,12.1297000,0.0001690,-0.0001690
Kepler-518 b,Kepler-518,1,1,Transit,2016,0,8.51203588,0.00000450,-0.00000450,0,0.081000,,,0,5.10000,,,0,0.01600,,,0,0.96,0.02,-0.02,0,337.9010000,2.9220000,-2.8740000,12.5730000,0.0690000,-0.0690000,12.5097000,0.0002650,-0.0002650
Kepler-519 b,Kepler-519,2,1,Transit,2016,0,24.30789460,0.00002446,-0.00002446,0,0.159400,,,0,5.06000,,,0,0.01590,,,0,0.89,0.02,-0.03,0,246.6100000,1.4540000,-1.4370000,12.7700000,0.0690000,-0.0690000,12.6181000,0.0007230,-0.0007230
Kepler-52 b,Kepler-52,1,3,Transit,2012,0,7.87735650,0.00003800,-0.00003800,0,0.063700,0.002720,-0.002720,0,135.00000,,,1,0.42476,,,1,0.54,,,0,321.5420000,2.4200000,-2.3830000,15.5130000,0.2170000,-0.2170000,15.0589000,0.0006800,-0.0006800
Kepler-52 c,Kepler-52,1,3,Transit,2012,0,16.38500210,0.00014000,-0.00014000,0,0.103790,0.004440,-0.004440,0,45.40000,,,1,0.14284,,,1,0.54,,,0,321.5420000,2.4200000,-2.3830000,15.5130000,0.2170000,-0.2170000,15.0589000,0.0006800,-0.0006800
Kepler-52 d,Kepler-52,1,3,Transit,2014,0,36.44517100,0.00025300,-0.00025300,0,0.182000,,,0,4.46000,,,0,0.01400,,,0,0.58,0.01,-0.01,0,321.5420000,2.4200000,-2.3830000,15.5130000,0.2170000,-0.2170000,15.0589000,0.0006800,-0.0006800
Kepler-520 b,Kepler-520,1,2,Transit,2016,0,19.67416124,0.00005245,-0.00005245,0,0.144000,,,0,3.39000,,,0,0.01070,,,0,1.10,0.04,-0.04,0,623.9010000,,,12.7980000,0.0920000,-0.0920000,12.7602000,0.0002360,-0.0002360
Kepler-520 c,Kepler-520,1,2,Transit,2016,0,5.21104261,0.00001231,-0.00001231,0,0.059400,,,0,1.24000,,,0,0.00390,,,0,1.10,0.04,-0.04,0,623.9010000,,,12.7980000,0.0920000,-0.0920000,12.7602000,0.0002360,-0.0002360
Kepler-521 b,Kepler-521,1,1,Transit,2016,0,22.20813214,0.00004013,-0.00004013,0,0.169900,,,0,10.20000,,,0,0.03220,,,0,1.34,0.06,-0.06,0,830.6380000,14.3490000,-13.8790000,12.9400000,0.0690000,-0.0690000,12.8908000,0.0003210,-0.0003210
Kepler-522 b,Kepler-522,1,1,Transit,2016,0,38.58422849,0.00004568,-0.00004568,0,0.255100,,,0,38.20000,,,0,0.12000,,,0,1.54,0.14,-0.11,0,639.2390000,10.4170000,-10.0930000,12.2200000,0.3320000,-0.3320000,12.1457000,0.0001640,-0.0001640
Kepler-523 b,Kepler-523,1,1,Transit,2016,0,5.83598311,0.00000466,-0.00000466,0,0.060600,,,0,4.50000,,,0,0.01420,,,0,0.93,0.03,-0.03,0,253.2950000,1.6330000,-1.6130000,12.5880000,0.0800000,-0.0800000,12.4810000,0.0005140,-0.0005140
Kepler-524 b,Kepler-524,1,2,Transit,2016,0,7.97419807,0.00002038,-0.00002038,0,0.079100,,,0,4.31000,,,0,0.01360,,,0,1.09,0.04,-0.04,0,1058.2400000,14.9300000,-14.9300000,14.0820000,0.1140000,-0.1140000,13.8868000,0.0001990,-0.0001990
Kepler-524 c,Kepler-524,1,2,Transit,2016,0,1.88897906,0.00001070,-0.00001070,0,0.030300,,,0,0.84000,,,0,0.00264,,,0,1.09,0.04,-0.04,0,1058.2400000,14.9300000,-14.9300000,14.0820000,0.1140000,-0.1140000,13.8868000,0.0001990,-0.0001990
Kepler-525 b,Kepler-525,1,1,Transit,2016,0,18.68404933,0.00005589,-0.00005589,0,0.139600,,,0,7.41000,,,0,0.02330,,,0,0.95,0.04,-0.04,0,992.8520000,15.7380000,-15.2630000,13.6130000,0.1030000,-0.1030000,13.4906000,0.0001970,-0.0001970
Kepler-526 b,Kepler-526,1,1,Transit,2016,0,5.45849832,0.00000907,-0.00000907,0,0.064000,,,0,4.62000,,,0,0.01450,,,0,1.15,0.04,-0.04,0,666.1460000,8.1420000,-7.9520000,13.1940000,0.1030000,-0.1030000,13.0384000,0.0003240,-0.0003240
Kepler-527 b,Kepler-527,1,1,Transit,2016,0,13.28535633,0.00002409,-0.00002409,0,0.117900,,,0,8.45000,,,0,0.02660,,,0,1.28,0.22,-0.12,0,750.0400000,7.6770000,-7.5260000,13.4710000,0.1370000,-0.1370000,13.3340000,0.0002290,-0.0002290
Kepler-528 b,Kepler-528,1,1,Transit,2016,0,19.78297415,0.00006532,-0.00006532,0,0.140900,,,0,4.98000,,,0,0.01570,,,0,1.01,0.04,-0.04,0,784.2300000,9.7360000,-9.7360000,14.0640000,0.1260000,-0.1260000,13.9033000,0.0002290,-0.0002290
Kepler-529 b,Kepler-529,1,3,Transit,2016,0,1.98035766,0.00000232,-0.00000232,0,0.030900,,,0,4.12000,,,0,0.01300,,,0,1.07,0.06,-0.06,0,799.0080000,,,13.7790000,0.1490000,-0.1490000,13.7399000,0.0006200,-0.0006200
Kepler-529 c,Kepler-529,1,3,Transit,2016,0,12.83450220,0.00003659,-0.00003659,0,0.107500,,,0,4.66000,,,0,0.01470,,,0,1.07,0.06,-0.06,0,799.0080000,,,13.7790000,0.1490000,-0.1490000,13.7399000,0.0006200,-0.0006200
Kepler-529 d,Kepler-529,1,3,Transit,2021,0,35.86619949,,,0,0.213400,,,0,8.22000,,,0,0.02590,,,0,1.01,0.09,-0.06,0,799.0080000,,,13.7790000,0.1490000,-0.1490000,13.7399000,0.0006200,-0.0006200
Kepler-53 b,Kepler-53,1,3,Transit,2012,0,18.64895250,0.00016000,-0.00016000,0,0.139000,,,0,111.00000,,,1,0.34925,,,1,0.98,,,0,1366.0700000,65.8100000,-60.1300000,15.3670000,0.0580000,-0.0580000,15.3877000,0.0003720,-0.0003720
Kepler-53 c,Kepler-53,1,3,Transit,2012,0,38.55830380,0.00041000,-0.00041000,0,0.225500,,,0,36.00000,,,1,0.11327,,,1,0.98,,,0,1366.0700000,65.8100000,-60.1300000,15.3670000,0.0580000,-0.0580000,15.3877000,0.0003720,-0.0003720
Kepler-53 d,Kepler-53,1,3,Transit,2014,0,9.75196200,0.00007700,-0.00007700,0,0.091000,,,0,5.14000,,,0,0.01620,,,0,0.98,0.06,-0.06,0,1366.0700000,65.8100000,-60.1300000,15.3670000,0.0580000,-0.0580000,15.3877000,0.0003720,-0.0003720
Kepler-530 b,Kepler-530,2,1,Transit,2016,0,39.30941904,0.00004834,-0.00004834,0,0.221200,,,0,9.32000,,,0,0.02930,,,0,0.97,0.03,-0.03,0,457.7090000,3.0870000,-3.0460000,13.5020000,0.0920000,-0.0920000,13.3949000,0.0002220,-0.0002220
Kepler-531 b,Kepler-531,1,1,Transit,2016,0,29.88485741,0.00003246,-0.00003246,0,0.169400,,,0,8.15000,,,0,0.02560,,,0,0.78,0.03,-0.03,0,252.7620000,0.8220000,-0.8160000,13.5660000,0.1600000,-0.1600000,13.2923000,0.0002090,-0.0002090
Kepler-532 b,Kepler-532,1,1,Transit,2016,0,12.92491623,0.00001230,-0.00001230,0,0.101200,,,0,7.13000,,,0,0.02240,,,0,0.87,0.03,-0.03,0,312.7980000,1.9510000,-1.9280000,13.7400000,0.1370000,-0.1370000,13.5036000,0.0005620,-0.0005620
Kepler-533 b,Kepler-533,1,1,Transit,2016,0,28.51120525,0.00002321,-0.00002321,0,0.165000,,,0,11.40000,,,0,0.03570,,,0,0.78,0.02,-0.03,0,302.9550000,1.4395000,-1.4395000,14.1280000,0.1490000,-0.1490000,13.9246000,0.0002570,-0.0002570
Kepler-534 b,Kepler-534,1,2,Transit,2016,0,15.95994513,0.00002216,-0.00002216,0,0.127200,,,0,5.65000,,,0,0.01780,,,0,1.05,0.03,-0.03,0,570.6590000,11.5990000,-11.1550000,13.3870000,0.1260000,-0.1260000,13.2310000,0.0002840,-0.0002840
Kepler-534 c,Kepler-534,1,2,Transit,2021,0,7.37868977,,,0,0.076100,,,0,2.02000,,,0,0.00637,,,0,1.07,0.05,-0.09,0,570.6590000,11.5990000,-11.1550000,13.3870000,0.1260000,-0.1260000,13.2310000,0.0002840,-0.0002840
Kepler-535 b,Kepler-535,1,1,Transit,2016,0,4.90332155,0.00000454,-0.00000454,0,0.059400,,,0,6.17000,,,0,0.01940,,,0,1.18,0.06,-0.04,0,685.5990000,5.9680000,-5.8680000,13.2090000,0.0920000,-0.0920000,13.1197000,0.0002540,-0.0002540
Kepler-536 b,Kepler-536,1,1,Transit,2016,0,1.82708230,0.00000044,-0.00000044,0,0.027600,,,0,9.80000,,,0,0.03080,,,0,0.92,0.05,-0.06,0,462.3220000,15.1840000,-15.1840000,14.0320000,0.1260000,-0.1260000,13.7823000,0.0011890,-0.0011890
Kepler-537 b,Kepler-537,1,1,Transit,2016,0,3.24755522,0.00000526,-0.00000526,0,0.044200,,,0,2.57000,,,0,0.00809,,,0,1.07,0.03,-0.03,0,439.4000000,2.3980000,-2.3720000,13.1730000,0.0690000,-0.0690000,13.0657000,0.0002560,-0.0002560
Kepler-538 b,Kepler-538,2,1,Transit,2016,0,81.73778000,0.00013000,-0.00013000,0,0.355400,0.006800,-0.004700,0,12.90000,2.90000,-2.90000,0,0.04059,0.00912,-0.00912,0,0.89,0.05,-0.04,0,155.9560000,0.7090000,-0.7030000,11.2700000,0.0180000,-0.0180000,11.1647000,0.0005160,-0.0005160
Kepler-539 b,Kepler-539,1,2,Transit,2016,0,125.63243000,0.00071000,-0.00071000,0,0.498800,0.006700,-0.006700,0,308.29510,92.17070,-92.17070,0,0.97000,0.29000,-0.29000,0,1.05,0.04,-0.04,0,307.3180000,3.5700000,-3.4890000,12.4440000,0.0570000,-0.0570000,12.3790000,0.0004020,-0.0004020
Kepler-539 c,Kepler-539,1,2,Transit Timing Variations,2016,0,1000.00000000,,,-1,2.420000,0.500000,-0.510000,0,762.79200,381.39600,-381.39600,0,2.40000,1.20000,-1.20000,0,1.05,0.04,-0.04,0,307.3180000,3.5700000,-3.4890000,12.4440000,0.0570000,-0.0570000,12.3790000,0.0004020,-0.0004020
Kepler-54 b,Kepler-54,1,3,Transit,2012,0,8.01094340,0.00006900,-0.00006900,0,0.061900,0.002460,-0.002460,0,3.09000,0.30000,-0.31000,0,0.00972,0.00094,-0.00098,0,0.51,,,0,271.7010000,2.9175000,-2.9175000,16.2820000,0.4230000,-0.4230000,15.8133000,0.0006030,-0.0006030
Kepler-54 c,Kepler-54,1,3,Transit,2012,0,12.07172490,0.00029000,-0.00029000,0,0.080900,,,0,2.10000,0.20000,-0.21000,0,0.00661,0.00063,-0.00066,0,0.51,,,0,271.7010000,2.9175000,-2.9175000,16.2820000,0.4230000,-0.4230000,15.8133000,0.0006030,-0.0006030
Kepler-54 d,Kepler-54,1,3,Transit,2014,0,20.99569400,0.00014300,-0.00014300,0,0.126000,,,0,2.96000,,,0,0.00930,,,0,0.52,0.02,-0.02,0,271.7010000,2.9175000,-2.9175000,16.2820000,0.4230000,-0.4230000,15.8133000,0.0006030,-0.0006030
Kepler-540 b,Kepler-540,1,1,Transit,2016,0,172.70497840,0.00053560,-0.00053560,0,0.588600,,,0,7.80000,,,0,0.02450,,,0,1.02,0.06,-0.05,0,390.3740000,3.9920000,-3.9140000,12.2930000,0.0570000,-0.0570000,12.1868000,0.0001940,-0.0001940
Kepler-541 b,Kepler-541,1,1,Transit,2016,0,5.08005848,0.00001338,-0.00001338,0,0.064100,,,0,11.20000,,,0,0.03540,,,0,1.41,0.12,-0.16,0,1060.6800000,16.6400000,-16.1400000,13.3830000,0.0570000,-0.0570000,13.2280000,0.0001980,-0.0001980
Kepler-542 b,Kepler-542,1,1,Transit,2016,0,13.14497566,0.00003491,-0.00003491,0,0.103800,,,0,3.09000,,,0,0.00972,,,0,0.93,0.04,-0.04,0,436.0160000,3.2300000,-3.1840000,13.6060000,0.1260000,-0.1260000,13.4161000,0.0002160,-0.0002160
Kepler-543 b,Kepler-543,1,1,Transit,2016,0,13.89961966,0.00001102,-0.00001102,0,0.098000,,,0,6.80000,,,0,0.02140,,,0,0.70,0.05,-0.04,0,221.8020000,1.0360000,-1.0270000,13.5980000,0.1030000,-0.1030000,13.3744000,0.0004880,-0.0004880
